,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
32,385Pv4GI1YRw6NcS4ZYLli,44,About U,EWAVE,5Js1ccQKQ0mXSEit8znjkg,0,39,NA,0.601,0.904,5,-6.044,0,0.22,0.234,0.305,0.0758,0.189,127.723,audio_features,385Pv4GI1YRw6NcS4ZYLli,140625,4
33,4J4zx8xGJpuGndrVc06KaT,68,Diamond Heart,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,1,89,electro house,0.499,0.638,0,-6.145,1,0.0438,0.129,0.0,0.631,0.253,89.98,audio_features,4J4zx8xGJpuGndrVc06KaT,239835,4
34,1Pe3Tnahd3nNcKrTvNvNvW,59,Million Voices,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,0,82,edm,0.466,0.869,3,-4.275,1,0.0529,0.0142,0.00241,0.115,0.185,126.113,audio_features,1Pe3Tnahd3nNcKrTvNvNvW,187150,4
35,2BvwE4nDTTgxM38jATfROo,56,Letting Go,Panuma,3YvNtTSaJ2YAt1RhaE9eiH,1,52,pop edm,0.716,0.89,8,-5.399,0,0.0375,0.0206,0.0,0.235,0.556,125.016,audio_features,2BvwE4nDTTgxM38jATfROo,193920,4
36,5e9lzDRWdQR6gGHjiTcg4M,59,Waiting For Love,Brooks,4mHAu7NX2UNsnGXjviBD9e,1,72,big room,0.57,0.836,10,-4.414,0,0.0706,0.00334,0.000469,0.0909,0.712,127.917,audio_features,5e9lzDRWdQR6gGHjiTcg4M,157500,4
37,52EB2Gk1nkxZmbomJOXUde,45,Are You Lonely (feat. ISÁK),Steve Aoki,77AiFEVeAVj2ORpC85QVJs,1,83,big room,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,audio_features,52EB2Gk1nkxZmbomJOXUde,157333,4
38,4WlBtGJRZgJjWikusfISrj,63,Bang,RICCI,1EUMh6DZo2CfpolG75YQBL,0,58,brazilian edm,0.876,0.824,1,-6.292,1,0.101,0.11,0.739,0.0828,0.725,123.007,audio_features,4WlBtGJRZgJjWikusfISrj,176000,4
39,3eLdNmnRWr9gIyBcqTSSti,70,SOS - Laidback Luke Tribute Remix / Radio Edit,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,89,big room,0.572,0.915,5,-4.451,0,0.0625,0.0111,0.0,0.339,0.678,123.919,audio_features,3eLdNmnRWr9gIyBcqTSSti,164516,4
40,22zxLxXlXrBIm7XaazHNrg,73,Hold On (feat. Michel Zitron),Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,1,87,big room,0.422,0.711,2,-4.809,0,0.0385,0.0176,0.0,0.559,0.321,128.066,audio_features,22zxLxXlXrBIm7XaazHNrg,244453,4
41,6iM8HKr42Bvo1tgFdigYZj,37,Under The Waterfall - Thomas Gold Remix,The Avener,0e6qzpphJHtObTSwD75mi0,1,68,deep euro house,0.824,0.792,0,-7.943,1,0.043,0.0587,0.000217,0.0364,0.793,125.961,audio_features,6iM8HKr42Bvo1tgFdigYZj,218846,4
42,0tMfqwt9V5IZhT8c1QQhZX,58,Do It Again,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,1,83,big room,0.701,0.95,9,-3.026,1,0.0675,0.119,0.00355,0.221,0.477,124.002,audio_features,0tMfqwt9V5IZhT8c1QQhZX,176129,4
43,0RlRoQwro0aIKMJct9TKTW,60,With U (feat. Karen Harding),Tujamo,2vVNxGBvKRQMWwI5c8KmYh,1,71,big room,0.785,0.865,8,-4.064,1,0.0307,0.0793,0.00103,0.0469,0.673,122.017,audio_features,0RlRoQwro0aIKMJct9TKTW,184555,4
44,7bF6tCO3gFb8INrEDcjNT5,67,Tough Love - Tiësto Remix / Radio Edit,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,89,big room,0.594,0.935,8,-3.562,1,0.0565,0.0249,3.97e-06,0.637,0.366,127.015,audio_features,7bF6tCO3gFb8INrEDcjNT5,193187,4
45,2hp05iNAqHEc5Bpc4UIq1n,45,Mamba,ALEJANDRO,04qwzk49excRTxwyOJ66KR,0,37,NA,0.739,0.956,11,-3.477,1,0.16,0.113,0.0022,0.399,0.676,128.015,audio_features,2hp05iNAqHEc5Bpc4UIq1n,157051,4
46,6tbQHLI1z7drPR6HIXnTS1,50,Revolution,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,1,82,edm,0.317,0.977,4,-3.162,1,0.295,0.0378,0.0278,0.259,0.352,130.037,audio_features,6tbQHLI1z7drPR6HIXnTS1,196846,4
47,58hjBuGWj43LQ6WjN3ZQAK,64,No Regrets (feat. Krewella),KSHMR,2wX6xSig4Rig5kZU6ePlWe,1,75,big room,0.33,0.793,10,-4.628,0,0.155,0.0618,0.0,0.383,0.279,180.162,audio_features,58hjBuGWj43LQ6WjN3ZQAK,184000,4
48,6Co6uqttrXPdPlyV3YW1fU,45,Cathedral - Project North Edit,Corx,37mSGdmZgyoMLQ1NCHQcB6,1,37,NA,0.631,0.941,11,-5.871,0,0.143,0.0062,0.0292,0.415,0.438,127.882,audio_features,6Co6uqttrXPdPlyV3YW1fU,125625,4
49,3rnBqIIoxOpQ0p9BeW3NT4,64,Back To Life,DubVision,3XINWZaloea97SIRiyTJxX,1,67,big room,0.554,0.864,2,-4.403,1,0.0889,0.00166,0.0,0.119,0.305,126.975,audio_features,3rnBqIIoxOpQ0p9BeW3NT4,201260,4
50,4fK2NU9UyQJV74ZGiSVYsr,66,Carry On - Nicky Romero Remix,Kygo,23fqKkggKUBHNkbKtXEls4,1,89,edm,0.447,0.684,9,-4.721,0,0.09,0.175,0.0,0.478,0.437,125.655,audio_features,4fK2NU9UyQJV74ZGiSVYsr,175312,4
51,0P5lXk4fg0682IgDyK7GFM,64,I'm Blue - Club Mix,Kush Kush,5P4P6G0pubLi65R3zRnSCf,0,57,german dance,0.735,0.915,0,-5.082,0,0.0475,0.0456,0.000152,0.238,0.615,124.007,audio_features,0P5lXk4fg0682IgDyK7GFM,150000,4
