index,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_pop,genre,category
826,1mpD5ioZ9479I6CuKxn3K9,73,My Truck,Breland,0C86lmpnwiyLDUiyo4d0P1,0,0.883,0.299,2,-8.382,1,0.105,0.23199999999999998,5.62e-06,0.162,0.551,136.985,158329,4,63,,country
827,6p6WrBXONAaXj7y2N5xg91,69,Drop,Dallas Smith,2HgKf6VcQtGmAKpNXidtiC,0,0.632,0.872,6,-4.242,1,0.0638,0.14,0.0,0.131,0.33899999999999997,119.969,203213,4,63,canadian contemporary country,country
828,4w8UZeD3yRv64dLiGQUbar,21,We Back,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,0,0.433,0.9279999999999999,4,-5.117,0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,197160,4,80,contemporary country,country
829,0ADmzFBX4aO3kFymfXpZeE,67,Ruin That For Me,Avenue Beat,1htYtUdXVMwR6HCSs821Lc,0,0.695,0.718,6,-3.492,1,0.0271,0.28,0.0,0.0871,0.895,114.963,163053,4,57,country pop,country
830,24TigVMgym0xm5pnyH8i2i,62,Born Here Live Here Die Here,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,0,0.51,0.74,2,-5.7410000000000005,1,0.0392,0.0684,5.06e-06,0.0491,0.326,132.213,226173,4,81,contemporary country,country
832,1kC07qGOyx8w7ON5k8xHOp,65,Drink About Me,Brett Kissel,6VOaUBrKfzd49nIAzjVKmm,0,0.578,0.7959999999999999,0,-4.232,1,0.0326,0.27399999999999997,0.0,0.0947,0.41200000000000003,121.852,191987,4,61,alberta country,country
834,0Kt2cOpCmKN2D9mG8Fw2ce,68,Other Girl,Filmore,0FvJm0y2eHw0aPkLLU3sIG,0,0.428,0.664,0,-5.8420000000000005,1,0.039,0.28,0.0,0.174,0.623,166.222,195646,4,65,contemporary country,country
835,5FmvaZGd6fulojSToozLRD,72,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,4SbuhLih8eWLmqFzzmM3AK,1,0.516,0.745,2,-8.352,1,0.0774,0.563,0.0,0.275,0.825,186.00400000000002,173173,3,66,contemporary country,country
836,5DrmJ25aHuPBImk1kLp5Of,69,Town Ain't Big Enough,Chris Young,4BYxqVkZyFjtik7crYLg5Q,1,0.441,0.826,6,-4.175,1,0.04,0.0638,0.00162,0.0944,0.5770000000000001,75.982,171800,4,74,contemporary country,country
839,4yLToNshTGzYP9BGGmnLm3,63,No One Like You,Alee,6jb3bTBWDo0CYqNuvIcyJe,0,0.575,0.737,5,-4.119,1,0.0272,0.0695,0.0,0.129,0.509,105.041,180892,4,53,alberta country,country
842,4H1ScKTo6abUt8yTXDewct,70,Cool Anymore,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,1,0.519,0.738,7,-5.452000000000001,1,0.0327,0.133,0.0,0.0986,0.506,155.972,200416,4,72,contemporary country,country
844,1C0mdTiVLxRfsBrIhlPQQC,66,Neon Fools,Adam Doleac,4NsVVzuaZGk4aya8Pyacew,0,0.55,0.539,7,-7.669,1,0.0756,0.152,0.0,0.182,0.46799999999999997,169.81,195187,4,61,contemporary country,country
846,0p16vTKfS8UpdZJqfaKMCB,68,Like I Knew You Would,Payton Smith,4ZLKYFbf4KJWJR0MeQWLEt,0,0.6409999999999999,0.929,2,-5.287000000000001,1,0.0709,0.122,0.0006320000000000001,0.129,0.551,101.991,182235,4,58,,country
849,5ppDdMho96v8gdDm7HKEbK,72,Nothing Like You,Luke Combs,718COspgdWOnwOFpJHRZHS,0,0.62,0.44299999999999995,5,-7.984,1,0.027999999999999997,0.355,0.0,0.10800000000000001,0.33899999999999997,141.976,196320,4,86,contemporary country,country
850,2uJwGoHVPStmWV7iTKEhcn,17,Make Me Want To,Jimmie Allen,147nKr9upHZSSxqCzh9j7c,0,0.519,0.872,2,-3.2119999999999997,1,0.0616,0.0793,0.0,0.111,0.74,179.965,172280,4,67,contemporary country,country
852,0rFQ5cKYJ9WtHSKp9sxVYt,80,Heartless (feat. Morgan Wallen),Diplo,5fMUXHkw8R8eOP2RNVYEZX,1,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.00399999999999,169227,4,89,bmore,country
854,7IN4uBTZZK2KJ4tjBL44xU,65,Holding Out for the One,Tenille Townes,3TyeX0lk4B7k56ukfzEE0z,0,0.6,0.742,6,-4.135,1,0.0379,0.00716,0.0,0.363,0.7959999999999999,85.008,195187,4,63,alberta country,country
855,5PAvFGse5jjDH9ke8Mae7D,71,Just the Way,Parmalee,4TshyQDihSYXSWqvclXl3I,1,0.426,0.8290000000000001,9,-2.84,1,0.0569,0.107,0.0,0.317,0.8140000000000001,180.24099999999999,193880,4,65,contemporary country,country
856,6YJY9l59OBxy3UKSeplf2q,66,Stay Over,Jackson Michelson,75u3YWqj5cBc7lxxfctOqN,0,0.597,0.7979999999999999,0,-5.162999999999999,1,0.0319,0.0446,0.0,0.121,0.6859999999999999,142.011,183813,4,56,country pop,country
857,5ZcGhTRoqRvN5RoWW1MRg3,66,Man Enough Now - Radio Edit,Chris Bandi,10I1X1Vygp2J6R4jP5gF10,0,0.56,0.6729999999999999,2,-4.632,1,0.0343,0.0381,0.0,0.133,0.531,156.045,184507,5,59,contemporary country,country
858,5ULnmELoCHMgS2VzL9qQaK,25,Everywhere But On,Matt Stell,7EekKnlf2HwNaLLpL9Cpgy,0,0.5579999999999999,0.737,6,-4.022,1,0.0275,0.0391,0.0,0.0944,0.335,149.95600000000002,192587,4,66,arkansas country,country
865,2usxQITOSDqvkYiI0oIwao,79,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,0,0.591,0.585,2,-6.35,1,0.0277,0.14300000000000002,0.0,0.109,0.324,110.94,205473,4,94,dance pop,country
866,6ymvTpjleCEqFFXZBghwKI,68,Giving You Up,Kameron Marlowe,31n3CN1jSC5ALUJ9dwT8UI,0,0.54,0.846,8,-3.833,1,0.0417,0.0303,0.0,0.17,0.774,143.983,230841,4,59,contemporary country,country
868,6LQxv30jh0lCISHsPYwqoy,72,Anything She Says (feat. Seaforth),Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,1,0.612,0.621,7,-5.657,1,0.0734,0.16899999999999998,0.0,0.13699999999999998,0.883,185.857,169155,4,72,contemporary country,country
869,2rhnO6nvKeuC8nSReRCXm2,65,Finish Your Sentences,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,1,0.573,0.654,2,-4.697,1,0.0323,0.17300000000000001,0.0,0.0746,0.5820000000000001,124.111,169196,4,71,contemporary country,country
870,0mLoTgCB8oU0sJGojRtvDu,56,Gentle On My Mind - Remastered 2001,Glen Campbell,59hLmB5DrdihCYtNeFeW1U,0,0.597,0.415,3,-13.799000000000001,1,0.0323,0.18899999999999997,0.0,0.12300000000000001,0.826,108.98700000000001,178627,4,66,adult standards,country
871,5M7otrtSBGd61OqS99RWm0,43,Sea of Heartbreak,Don Gibson,4xcYVPssil6vbG6tq3W43S,0,0.594,0.48,7,-12.03,1,0.0351,0.37,9.04e-05,0.33,0.799,91.18,151773,4,49,nashville sound,country
872,7rbvjRc6ZTVA3GUXDx3Xtr,47,Last Date - Instrumental,Floyd Cramer,6DQ6mdEhxCgHPqfX1niZZK,0,0.615,0.306,0,-12.026,1,0.0289,0.858,0.958,0.15,0.613,103.818,146760,3,45,easy listening,country
874,3i5bJFIAkgoZqJoRAQqAKO,47,Me And Bobby McGee,Roger Miller,1RP2UpEaRzkF0Id3JigqD8,0,0.5379999999999999,0.49200000000000005,2,-14.735999999999999,1,0.0323,0.392,0.00182,0.051,0.899,166.049,196400,4,59,country,country
875,7eNM9suHz80f4fbC8aobod,45,Detroit City,Bobby Bare,69wzuykaVXlRS5KVygESvd,0,0.519,0.319,11,-13.142000000000001,1,0.0287,0.518,9.05e-06,0.096,0.473,121.647,169933,4,54,classic country pop,country
876,6ekSX8AVzwRSs0mbSlPc0R,45,Jackson (with June Carter Cash),Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,1,0.7070000000000001,0.483,0,-9.929,1,0.0371,0.552,0.000143,0.38799999999999996,0.79,128.32,166267,4,81,arkansas country,country
877,2sZIclzhHlH8tzf7wry9hK,51,Harper Valley P.T.A.,Jeannie C. Riley,3MIwMeYV8vmgQFbbRiJTp2,0,0.795,0.44799999999999995,4,-13.427,1,0.0444,0.629,0.0,0.0659,0.96,122.318,194400,4,45,classic country pop,country
878,7FFD8nuOoXfrVFNTFvC6GO,3,Together Again,Buck Owens,2FMZn5P3WATd7Il6FgPJNu,0,0.413,0.254,1,-9.899,1,0.0281,0.585,0.0469,0.138,0.526,76.904,148400,4,57,bakersfield sound,country
879,3gpWYe5Y0S7RQBjgWoM5vh,7,King Of The Road,Roger Miller,1RP2UpEaRzkF0Id3JigqD8,0,0.674,0.365,11,-10.23,1,0.0758,0.652,0.0,0.14,0.532,118.009,148280,4,59,country,country
880,7DH5dXVuQaqcKf9oTy9oUN,53,He'll Have to Go,Jim Reeves,2Ev0e8GUIX4u7d9etNLTXg,0,0.5539999999999999,0.18600000000000003,1,-15.845999999999998,1,0.0379,0.909,0.00144,0.11,0.2,81.181,138640,3,61,adult standards,country
881,58ojWS1EGL6z5rEOELtJmH,46,Devil Woman,Marty Robbins,0Xi59sEw38vRvwleSAVqoo,0,0.684,0.27699999999999997,4,-13.1,1,0.0533,0.9209999999999999,6.54e-06,0.124,0.642,145.155,172667,4,65,cowboy western,country
882,3WN9UHlq1HC5CzOKMSmAuw,2,Hello Walls,Faron Young,6uvq6FeVsmhOWfJHxVNeBL,0,0.596,0.327,0,-11.569,1,0.0319,0.775,0.0,0.23199999999999998,0.65,102.198,142627,4,49,classic country pop,country
884,7attdkm63538aay6tn5Lmo,3,Little Green Apples - Single Version,Roger Miller,1RP2UpEaRzkF0Id3JigqD8,0,0.506,0.182,0,-17.9,1,0.0552,0.879,0.0892,0.134,0.39799999999999996,101.79700000000001,157960,4,59,country,country
885,71gllRzHoMKgU7b2y0OfM7,47,500 Miles Away from Home,Bobby Bare,69wzuykaVXlRS5KVygESvd,0,0.519,0.374,7,-13.115,1,0.0314,0.659,6.88e-06,0.644,0.521,109.25299999999999,162507,4,54,classic country pop,country
886,5TLkHWQBlL3sMDteMbskzi,43,Green Green Grass of Home,Porter Wagoner,4PcLkq6IefIYiRWLXOfwKA,0,0.679,0.20199999999999999,3,-17.938,1,0.0295,0.6509999999999999,0.000722,0.11699999999999999,0.591,95.89,178267,4,51,country gospel,country
887,4FdDorlbJTVHcH3djLbIfn,53,Ode To Billie Joe,Bobbie Gentry,4E9w0bms6HcEppFlWjeW2d,0,0.637,0.18899999999999997,7,-10.725999999999999,1,0.0471,0.721,0.0,0.0939,0.695,120.14200000000001,255002,4,49,brill building pop,country
888,0dc0eU5THc1uE0Q0KV73XN,48,"Please Help Me, I'm Falling",Hank Locklin,46Unp6DY3Zmy7QS1Fx47yq,0,0.552,0.336,7,-10.712,1,0.0311,0.828,0.0,0.324,0.5529999999999999,105.479,141467,4,46,nashville sound,country
889,4DuBNU1r50XEv4dvsrQcpY,7,Crazy - Single Version,Patsy Cline,7dNsHhGeGU5MV01r06O8gK,1,0.508,0.18899999999999997,10,-13.190999999999999,1,0.0356,0.8959999999999999,0.000524,0.0793,0.444,104.86,162133,3,64,adult standards,country
890,0LpmpBulMgAwtdC3YYgkql,43,Six Days On The Road,Dave Dudley,4bsWHdJkFtq1r3TcXtKGdv,0,0.703,0.5489999999999999,2,-10.952,1,0.0493,0.708,5.57e-06,0.361,0.919,90.382,134707,4,46,truck-driving country,country
891,6h3YJ05BovN1Pgk145J3r9,53,Mama Tried,Merle Haggard,2ptmyXoL7poH6Zq62h1QT9,0,0.738,0.5379999999999999,2,-10.118,1,0.0374,0.7190000000000001,1.3500000000000001e-05,0.0653,0.81,97.48700000000001,134453,4,66,bakersfield sound,country
892,1GDAvJth0ebssC2XkG7RYM,43,I've Got A Tiger By The Tail - 2006 Remastered Version,Buck Owens,2FMZn5P3WATd7Il6FgPJNu,0,0.701,0.49700000000000005,4,-10.05,1,0.0316,0.595,3.12e-05,0.11800000000000001,0.963,96.51299999999999,133867,4,57,bakersfield sound,country
893,2Cb2l4UoXynCHCeCYHRZN8,51,Stand By Your Man,Tammy Wynette,1LFKKuzn302wp15dYH28id,0,0.563,0.331,9,-9.681000000000001,1,0.0283,0.7759999999999999,0.0008460000000000001,0.125,0.608,105.76100000000001,157893,4,59,country,country
